movie_id,index,title,year,description,genre,rating,users_rating,votes,languages,directors,actors,runtime
453276,327,Marlina the Murderer in Four Acts,2017,"Marlina lives quietly in Sumba until one day a man named Markus and his gang try to rob her house and she kills him. Eventually, she is haunted by Markus, and her life turns in 180 degrees.",Drama,21+,7,2350,Indonesian,Mouly Surya,"['Marsha Timothy', 'Egy Fedly', 'Tumpal Tampubolon', 'Yoga Pratama', 'Haydar Salishz', 'Yayu A.W. Unru', 'Norman R. Akyuwen', 'Ruly Lubis', 'Satrya Ghozali', 'Dea Panendra', 'Ayez Kassar', 'Rita Matu Mona', 'Anggun Priambodo', 'Safira Ahmad', 'Aryanto Bitu']",93 min
693405,328,Mars Met Venus (Part Cewe),2017,"The story is about relationships between a boy and a girl in gender-stereotyped perspective about dating, marriage and the effort to unite their personalities.",Comedy,13+,7.6,8,Indonesian,Hadrah Daeng Ratu,"['Ge Pamungkas', 'Pamela Bowie', 'Ria Yunita', 'Rany Ramadhani', 'Reza Nangin', 'Ibob Tarigan', 'Steve Pattinama', 'Martin Anugerah', 'Fadi Iskandar', 'Pong Harjatmo', 'Ayu Dyah Pasha', 'Ovi Dian', 'Ajeng Suseno', 'Amanda Zevannya', 'Wisnu Adji Hidayat']",98 min
480007,329,Mata Batin,2017,"When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home.",Drama,18+,5.1,1059,Indonesian,Rocky Soraya,"['Jessica Mila', 'Denny Sumargo', 'Citra Prima', 'Bianca Hello', 'Epy Kusnandar', 'Anita Hara', 'Derry Drajat', 'Voke Victoria', 'Shofia Shireen', 'Afdhal Yusman', 'Asri Handayani', 'Agus Julian', 'Ladislao', 'Daniel Leo', 'Dea Rizkyana']",107 min
480005,330,Mau Jadi Apa?,2017,1997. Soleh Solihun successfully entered the University of Padjadjaran. But the ugly campus conditions and their remote location made Soleh doubt his choice.,Comedy,13+,7.5,13,Indonesian,Soleh Solihun,"['Soleh Solihun', 'Anggika Bolsterli', 'Boris Bokir', 'Adjis Doaibu', 'Andi Awwe Wijaya', 'Ricky Wattimena', 'Ronal Surapradja', 'Tike Priatnakusumah', 'Poppy Sovia', 'Aci Resti', 'Surya Saputra', 'Gading Marten', 'Andhika Pratama', 'Uus']",103 min
478774,331,Merah Putih Memanggil,2017,The story begins with hijacking an Indonesia medium-sized yacht flag within territory of Indonesia by international terrorists. One crew member was shot dead on board for insubordination. ,Action,13+,8.7,69,Indonesian,Mirwan Suwarso,"['Verdy Bhawanta', 'Mentari De Marelle', 'Prisia Nasution', 'Arjan Onderdenwijngaard', 'Restu Sinaga', 'Maruli Tampubolon', 'Ariyo Wahab']",95 min
477810,332,Mereka Yang Tak Terlihat,2017,"Saras (Estelle Linden), an indigo child who has been able to see invisible beings since she was a child. One day Saras was visited by a spirit named Dinda (Frisly Balqis) who asked for her help.",Horror,13+,6.5,105,Indonesian,Billy Christian,"['Estelle Linden', 'Sophia Latjuba', 'Bianca Hello', 'Roweina Umboh', 'Dayu Wijanto', 'Frisly Herlind', 'Maria Oentoe']",95 min
428556,333,Moammar Emka's Jakarta Undercover,2017,"Pras (Oka Antara) wants to realize his dreams of having a significant life and career as a journalist, but Jakarta changes everything.",Drama,13+,7.2,107,Indonesian,Fajar Nugros,"['Oka Antara', 'Ganindra Bimo', 'Edo Borne', 'Tiara Eve', 'Agus Kuncoro', 'Richard Kyle', 'Nikita Mirzani', 'Tio Pakusadewo', 'Lukman Sardi', 'Baim Wong']",129 min
674937,334,Mooncake Story,2017,David (Morgan Oey) is a young entrepreneur who is at the peak of success. But some unexpected events that began with and it turns out David has Alzheimer's disease which paralyzes his memory.,Drama,13+,6.5,10,Indonesian,Garin Nugroho,"['Dominique Agisca Diyose', 'Bunga Citra Lestari', 'Morgan Oey', 'Deddy Sutomo', 'Darwyn Tse', 'Melati Zein']",94 min
481101,335,My Generation,2017,Unspecial school holidays eventually leads four high school students to the events and adventures that provide very meaningful lessons in their lives.,Drama,13+,7,62,Indonesian,Upi Avianto,"['Bryan Warow', 'Arya Vasco', 'Lutesha', 'Alexandra Kosasie', 'Aida Nurmala', 'Surya Saputra', 'Joko Anwar', 'Indah Kalalo', 'Baskara Mahendra', 'Ira Wibowo', 'Karina Suwandhi', 'Tyo Pakusadewo', 'Caitlin North Lewis', 'Raka Hutchison', 'Jihane Almira']",106 min
486579,336,Night Bus,2017,"A group of civilians share a bus ride to Sampar, a town full of natural resources. It is heavily guarded by the state army who is fighting against the rebel militias, who want freedom over their homeland.",Crime,17+,7.1,145,Indonesian,Emil Heradi,"['T. Rifnu Wikana', 'Yayu A.W. Unru', 'Edward Akbar', 'Hana Prinantina', 'Laksmi Notokusumo', 'Keinaya Meissi Gusti', 'Rahael Ketsia', 'Arya Saloka', 'Abdurrahman Arif', 'Agus Nur Amal', 'Torro Margens', 'Alex Abbad', 'Tyo Pakusadewo', 'Donny Alamsyah', 'Tino Saroengallo']",139 min
474596,337,One Fine Day,2017,"Alana (Michelle Ziudith), a girl who is never truly happy with her boyfriend, Danu (Maxime Bouttier), meets a boy named Mahesa (Jefri Nichol) in Barcelona. This unexpected meeting of two opposites brings a big change in both their lives.",Drama,13+,6.8,151,Indonesian,Asep Kusdinar,"['Michelle Ziudith', 'Jefri Nichol', 'Maxime Bouttier', 'Amanda Rawles', 'Surya Saputra', 'Ibnu Jamil', 'Dimaz Andrean', 'Juan Carlos Ramil', 'Andrea Tivadar]",102 min
539257,338,Perfect Dream,2017,"A rich ambitious street mob lost his mind. He endanger his family members, so did his marriage. He had to pay back his fault, and look forward to that destiny was on his side.",Drama,13+,6.8,8,Indonesian,Hestu Saputra,"['Tissa Biani Azzahra', 'Wulan Guritno', 'Olga Lydia', 'Rara Nawangsih', 'Qomar', 'Ferry Salim', 'Henky Solaiman', 'Poppy Sovia', 'Baim Wong']",111 min
441036,339,Pertaruhan,2017,"Four brothers Ibra, Elzan, Amar, and Ical attempting to collect money for their father's medical. Always get stalemate, the brothers eventually took a very reckless decision.",Action,17+,8,71,Indonesian,Krishto D. Alam,"['Tio Pakusadewo', 'Adipati Dolken', 'Aliando Syarief', 'Jefri Nichol', 'Giulio Parengkuan', 'Widika Sidmore', 'T.M. Tarsan', 'Silvia Anggraeni', 'Adri Prasetyo', 'Andri Mashadi', 'Ence Bagus', 'Dini Vitria', 'Fauzi Baadila', 'Ronny P. Tjandra', 'Tania Audrey']",110 min
441136,340,Petak Umpet Minako,2017,A group of former schoolmates gets haunted after playing a famous deadly hide and seek game called 'Hitori Kakurenbo'.,Horror,17+,6.6,54,Indonesian,Billy Christian,"['Regina Rengganis', 'Gandhi Fernando', 'Miller Khan', 'Ario Astungkoro', 'Natasha Gott', 'Nicky Tirta']",90 min
476781,341,Posesif,2017,"Lala is a platform diving athlete in her final year of high school when she meets Yudhis, a transfer student. The initial romance blossoms, but something about Yudhis is unfolding one by one.",Drama,13+,7.3,740,Indonesian,Edwin,"['Putri Marino', 'Adipati Dolken', 'Griselda Agatha', 'Chicco Kurniawan', 'Cut Mini Theo', 'Yayu A.W. Unru', 'Ismail Basbeth', 'Maulidina Putri', 'Herlyani Dias Sukmahati', 'Pranarta', 'Iedham Abditama', 'Radit Oza Zakaria', 'Tyas Nurmara', 'Tri Anggoro', 'Adil Ibra']",102 min
468929,342,Rafathar,2017,Two men try to kidnap a rich family's baby boy who has a superpower named Rafathar.,Adventure,13+,1.4,880,Indonesian,Bounty Umbara,"['Verdi Solaiman', 'Rafathar Malik Ahmad', 'Raffi Ahmad', 'Ence Bagus', 'Babe Cabita', 'Nur Fazura', 'Agus Kuncoro', 'Fred Neust', 'Nagita Slavina', 'Henky Solaiman', 'Arie K. Untung']",91 min
467010,343,Ruqyah: The Exorcism,2017,This is a true story that happened mid-2012: Mahisa (Evan Sanders) wants to help a movie star named Asha (Celine Evangelista) who feel annoyed by the spirits.,Horror,17+,4,65,Indonesian,Jose Poernomo,"['Evan Sanders', 'Celine Evangelista', 'Hikmal Abrar Nasution', 'Mega Carefansa', 'Alfie Alfandi', 'Zahra Jasmine', 'Torro Margens', 'Vinnia Kuntadi', 'Ratu Azalia', 'Reza Keling']",89 min
467012,344,Pengabdi Setan,2017,"After dying from a strange illness that she suffered for 3 years, a mother returns home to pick up her children.",Drama,17+,6.6,6877,Indonesian,Joko Anwar,"['Tara Basro', 'Bront Palarae', 'Dimas Aditya', 'Endy Arfian', 'Nasar Annuz', 'M. Adhiyat', 'Arswendi Nasution', 'Egy Fedly', 'Ayu Laksmi', 'Elly D. Luthan', 'Fachry Albar', 'Asmara Abigail']",107 min
441503,345,Satria Heroes: Revenge of the Darkness,2017,"One year has passed since Satria Garuda Bima-X defeated VUDO and the earth is in peace again. Ray and Rena are rebuilding the Parallel World again. However, new evil forces attack and old enemies rise again to devastate the earth.",Action,13+,3.2,37,Indonesian,Kenzô Maihara,"['Abio Abie', 'Adhitya Alkatiri', 'Stella Cornelia', 'Rayhan Febrian', 'Gackt', 'Nino Kuya', 'Christian Loho', 'Faris Fadjar Munggaran', 'Yayan Ruhian', 'Safira Ratu Sofya', 'Fernando Surya', 'Yui Takano', 'Thalia']",92 min
481100,346,Satu Hari Nanti,2017,"An anniversary celebration ends badly for a couple, Alya and Bima. The impact does not only affect them but also other couple, Chorina and Din. ",Drama,21+,6.4,45,Indonesian,Salman Aristo,"['Deva Mahenra', 'Adinia Wirasti', 'Ringgo Agus Rahman', 'Ayushita', 'Luana Fitzgerald', 'Jonas']",122 min
428509,347,Security Ugal-Ugalan,2017,"Acho (Muhadkly Acho), Dana (Sadana Agung), Lolox (Lolox) are Megapolitan Security employees led by Indro Commander (Indro Warkop). ",Action,13+,7.9,7,Indonesian,Irham Acho Bahtiar,"['Muhadkly Acho', 'Dimas Beck', 'Alexa Key', 'Lolox', 'Pamela Safitri', 'Henky Solaiman', 'Ovi Sovianti', 'Sadana Agung Sulistya', 'Indro Warkop']",98 min
469312,348,Sekala Niskala,2017,A young girl seeks out imaginative ways to cope with the death of her twin brother.,Drama,13+,6.9,298,Indonesian,Kamila Andini,"['Thaly Titi Kasih', 'Ida Bagus Putu Radithya Mahijasena', 'Ayu Laksmi', 'Ketut Rina', 'Happy Salma', 'Ni Gusti Ayu Putu Raka Suryaningsih']",83 min
416513,349,Si Juki,2017,"Juki is a popular celebrity until one mistake turns him into number one public enemy. But then, a fallen meteor is threatening to destroy Indonesia and a talented young scientist asks Juki's help to stop the meteor together.",Animation,SU,6.4,90,Indonesian,Faza Meonk,"['Muhammad Marzuki', 'Bunga Citra Lestari', 'Faza Meonk', 'Babe Cabita', 'Mongol Stres', 'Wizzy', 'Indro Warkop', 'Pandji Pragiwaksono', 'T.M. Tarsan', 'Butet Kertaradjasa', 'Tio Pakusadewo', 'Mudy Taylor', 'Jaja Mihardja', 'Maya Wulan', 'Agus Kuncoro']",98 min
453064,350,Stip & Pensil,2017,Four rich high school students try to proof that they are not as arrogant as people in the school talk about.,Comedy,13+,6.7,111,Indonesian,Ardy Octaviand,"['Ernest Prakasa', 'Tatjana Saphira', 'Indah Permatasari', 'Ardit Erwandha', 'Pandji Pragiwaksono', 'Arie Kriting', 'Ghita Bhebhita', 'Iqbal Sinchan', 'Rangga Azof']",98 min
489414,351,Surat Cinta Untuk Starla the Movie,2017,"Hema has an obsession with nature and always makes a love letter for it. One day, he meets Starla who can make him fall in love. For the first time, he realized that there was a more beautiful love letter that is a love letter for Starla.",Drama,13+,7,370,Indonesian,Rudi Aryanto,"['Jefri Nichol', 'Caitlin Halderman', 'Salshabilla Adriani', 'Ricky Cuaca', 'Ramzi', 'Meriam Bellina', 'Mathias Muchus', 'Dian Nitami', 'Rianti Cartwright', 'Kevin Royano', 'Rizky Hanggono', 'Yayu A.W. Unru', 'Teuku Ryzki', 'Erwin Bagindo', 'Amanda Manoppo']",90 min
463776,352,Surat Kecil Untuk Tuhan,2017,"Two orphan siblings are forced to work as street beggars. One day, an accident lead them to separation. 15 years had passed, one of them is now a successful person, but the past is still haunted them and they decided to find each other.",Drama,17+,7.4,121,Indonesian,Fajar Bustomi,"['Bima Azriel', 'Susan Bachtiar', 'Dorman Borisman', 'Kin Wah Chew', 'Ben Joshua', 'Aura Kasih', 'Izzati Khanza', 'Maudy Koesnaedi', 'Bunga Citra Lestari', 'Jeroen Lezer', 'Lukman Sardi', 'Joe Taslim']",127 min
457567,353,Surau dan Silek,2017,An eleven-year-old boy discovers the true meaning of silek (a martial art) when he meets a 60-year-old retired university teacher and former silek warrior that he is resolved to put an end to his feud with his competitors.,Drama,SU,8.8,62,Minangkabau,Arief Malinmudo,"['Randu Arini', 'Barry F. Cheln', 'Gilang Dirga', 'Dewi Irawan', 'Bima Jousant', 'Yusril Katil', 'Bintang Khairafi', 'Ricky Komo', 'Muhammad Razi', 'Praz Teguh']",90 min
416512,354,Surga Yang Tak Dirindukan 2,2017,Sequel to the 2015 film 'Surga Yang Tak Dirindukan'.,Drama,13+,7.1,359,Indonesian,Hanung Bramantyo,"['Laudya Cynthia Bella', 'Fedi Nuril', 'Raline Shah', 'Reza Rahadian', 'Sandrinna Michelle', 'Nora Danish', 'Kemal Palevi', 'Tanta Ginting', 'Muhadkly Acho', 'Andi Keefe Bazli Ardiansyah', 'David Chalik', 'Tasya Medina', 'Vitta Mariana Barrazza', 'Noel Kevas', 'Analies Putri']",121 min
482629,355,Susah Sinyal,2017,"Ellen does not keep her promise to watch Kiara's performance at the talent show competition between high schools. Kiara is angry and goes to Sumba alone, where she could feel a glimmer of happiness.",Comedy,13+,7.1,773,Indonesian,Ernest Prakasa,"['Adinia Wirasti', 'Ernest Prakasa', 'Aurora Ribero', 'Refal Hady', 'Valerie Thomas', 'Niniek L. Karim', 'Kin Wah Chew', 'Asri Welas', 'Abdur Arsyad', 'Arie Kriting', 'Gisella Anastasia', 'Gading Marten', 'Dodit Mulyanto', 'Aci Resti', 'Darius Sinathrya']",110 min
460580,356,Sweet 20,2017,"A 70-year old fussy grandma finds out that her family will send her to a nursing home. In her deeply saddens and devastates, she mysteriously regains her physical appearance from the age of 20.",Comedy,13+,7.3,285,Indonesian,Ody C. Harahap,"['Tatjana Saphira', 'Niniek L. Karim', 'Morgan Oey', 'Kevin Julio', 'Slamet Rahardjo', 'Lukman Sardi', 'Cut Mini Theo', 'Widyawati', 'Alexa Key', 'Tika Panggabean', 'Nina Kozok', 'McDanny', 'Ardit Erwandha', 'Erick Estrada', 'Randhika Jamil']",110 min
460578,357,The Doll 2,2017,"A mother uses her deceased daughter's doll as a medium to communicate with her, but the consequences are chilling.",Horror,13+,5.4,398,Indonesian,Rocky Soraya,"['Herjunot Ali', 'Luna Maya', 'Sara Wijayanto', 'Maria Sabta', 'Rydhen Afexi', 'Ira Ilva Sari', 'Mega Carefansa', 'Shofia Shireen', 'Wati Sudiyono', 'Princess Martinez', 'Dea Rizkyana', 'Ferdian Ariyadi', 'Syntia', 'Wafa', 'Shandy Aulia']",117 min
452038,358,The Guys,2017,"Alfi (Raditya Dika) is an employee who works in Mr. Jeremy's (Tarzan) company. He falls in love with his boss' daughter named Amira (Pevita Pearce). Helped by his friends in the office, can Alfi date his boss' daughter or lose his job?",Comedy,13+,6.7,254,Indonesian,Raditya Dika,"['Raditya Dika', 'Pevita Pearce', 'Phongsiree Bunluewong', 'Marthino Lio', 'Indra Jegel', 'Tarzan', 'Widyawati', 'Pimchanok Leuwisetpaiboon', 'Caitlin Halderman', 'Deny Danu Prasetia']",115 min
465807,359,The Underdogs,2017,4 friends who tried to become famous by being Youtubers.,Comedy,13+,7.1,63,Indonesian,Adink Liwutang,"['Sheryl Sheinafia', 'Brandon Salim', 'Babe Cabita', 'Jeff Smith', 'Ernest Prakasa', 'Young Lex', 'Han Yoo Ra', 'Dede Yusuf', 'Meira Anastasia', 'Joko Anwar', 'Febby Febiola', 'Dodit Mulyanto', 'Pandji Pragiwaksono', 'Soleh Solihun', 'Aulion']",99 min
502757,360,"Trinity, The Nekad Traveler",2017,"A career woman from Jakarta named Trinity, who travel to various parts of the world.",Adventure,13+,7.3,61,Indonesian,Rizal Mantovani,"['Maudy Ayunda', 'Hamish Daud', 'Anggika Bolsterli', 'Rachel Amanda', 'Babe Cabita', 'Muhammad Farhan', 'Cut Mini Theo', 'Ayu Dewi', 'Tompi']",103 min
405039,361,Ular Tangga,2017,An indigo student who can see something bad is going to happen who come through a dream with her plan and friends for hiking a mountain but no one believe her.,Horror,17+,5.8,33,Indonesian,Arie Azis,"['Ahmad Affandy', 'Alessia Cestaro', 'Shareefa Daanish', 'Egy Fedly', 'Yova Gracia', 'Roy Marten', 'Vicky Monica', 'Fauzan Nasrul', 'Randa Septian', 'Guntur Triyoga']",93 min
380764,362,Valentine,2017,"Man recruits girl under the guise of making a movie, while really trying to turn her into a masked vigilante.",Action,13+,4.7,504,Indonesian,Ubay Fox,"['Arie Dagienkz', 'Matthew Settle', 'Ahmad Affandy', 'Sasky Aisyawara', 'Indra Birowo', 'Mega Carefansa', 'Albert Cen', 'Amber Lee Connors', 'Cynthia Cranz', 'Hayden Daviau', 'Marcell Domits', 'R. Bruce Elliott', 'Emily Fajardo', 'Stephen Fu', 'Luis Jocom']",105 min
482278,363,Ayat Ayat Cinta 2,2017,"Fahri, now living in Edinburgh and even becomes a lecturer at University of Edinburgh, but he was forced to live his daily life alone. Together with Uncle Hulusi, his Turkish household assistant, he continued his life without Aisha.",Drama,17+,5.6,533,Indonesian,Guntur Soeharjanto,"['Fedi Nuril', 'Dewi Sandra', 'Chelsea Islan', 'Tatjana Saphira', 'Nur Fazura', 'Pandji Pragiwaksono', 'Arie K. Untung', 'Cole Gribble', 'Dewi Irawan', 'Bront Palarae', 'Timo Scheunemann', 'Melayu Nicole', 'Lera Netesa', 'Millane Fernandez', 'Jihane Almira']",125 min
479710,364,Wage,2017,"Wage is a biopic movie about the creator of the national anthem of Indonesia titled Indonesia Raya (The Great Indonesia), Wage Rudolf Soepratman.",Biography,13+,8.8,43,Indonesian,John de Rantau,"['Khoirul Ilyas Aryatmaja', 'Putri Ayudya', 'Herman Bennink', 'Banon Gautama', 'Oim Ibrams', 'Ecky Lamoh', 'Bram Makahekum', 'Ricky H. Malau', 'Prisia Nasution', 'Pandoyo Adi Nugroho', 'Rendra Bagus Pamungkas', 'Richard Pb', 'Eko Petel', 'Kedung Darma R.', 'Ferry Sofyan']",110 min
471877,365,Warkop DKI Reborn: Jangkrik Boss Part 2,2017,"Dono, Kasino, and Indro's adventure continues. They have to search for the treasure to pay their debts. They travel to Malaysia as their first destination, but the bag with the codes to the treasure is switched with a Malaysian woman's.",Adventure,13+,5.5,404,Indonesian,Anggy Umbara,"['Abimana Aryasatya', 'Vino G. Bastian', 'Tora Sudiro', 'Hannah Al Rashid', 'Indro Warkop', 'Ence Bagus', 'Nur Fazura', 'Nora Danish', 'Babe Cabita', 'Sherry Alhadad', 'Man Raja Lawak']",100 min
404773,366,3 Srikandi,2016,"Based on a true story. In 1988, Seoul Olympic, 3 female archers from Indonesia created history by winning the first medal ever for the country.",Biography,13+,6.6,196,Indonesian,Iman Brotoseno,"['Bunga Citra Lestari', 'Chelsea Islan', 'Tara Basro', 'Reza Rahadian', 'Donny Damara', 'Mario Irwinsyah', 'Detri Warmanto', 'Indra Birowo', 'Ivanka Suwandi', 'Joshua Pandelaki']",121 min
381150,367,Aach... Aku Jatuh Cinta,2016,"A cheerful yet serious Indonesian Romeo and Juliet. A boy and a girl from the same district, but with difficult childhoods and other reasons not to acknowledge their love. ",Drama,13+,6.5,51,Indonesian,Garin Nugroho,"['Chicco Jerikho', 'Pevita Pearce', 'Nova Eliza', 'Annisa Hertami', 'Joko Kamto', 'Tony Soekardi', 'Angelista', 'Bima Azriel', 'Gati Andoko', 'Rukman Rosadi']",85 min
410644,368,Aku Ingin Ibu Pulang,2016,An Indonesian drama following the life of a young marathon runner who just wants his mother to return and make their family whole again.,Drama,SU,8,6,Indonesian,Monty Tiwa,"['Jefan Nathanio', 'Nirina Zubir', 'T. Rifnu Wikana', 'Ghecca Tavvara', 'Verdi Solaiman', 'Mario Irwinsyah', 'Nova Eliza', 'Deddy Mahendra Desta', 'Acha Sinaga', 'Reza Nangin', 'Andy F. Noya']",101 min
554114,369,Algojo: Perang Santet,2016,"Desta was born in the happy family. However, happiness in the family did not last long when a shipment of witchcraft led to the death of both parents. Desta grow up to be a loner and full",Action,13+,1.6,49,Indonesian,Rudy Soedjarwo,"['Darius Sinathrya', 'Stevie Domminique Jollie', 'Otig Pakis', 'Christoffer Nelwan', 'Emil Kusumo', 'Wani Siregar', 'Galih Galinggis', 'Sabrina Athika', 'Osh Indah', 'Siska Sandy', 'Betet Kunamsinam', 'Kim Kematt', 'Andi Bersama', 'Aulia Mahariza']",94 min
430246,370,Bulan Terbelah di Langit Amerika 2,2016,"When Hanum and Rangga decided to return to Vienna, Hanum's boss gave them a new mission: to find a treasure left behind by a group of Chinese Muslim sailors who had set their sail toward the American continent long before Columbus arrived.",Adventure,13+,4.4,153,Indonesian,Rizal Mantovani,"['Acha Septriasa', 'Abimana Aryasatya', 'Nino Fernandez', 'Rianti Cartwright', 'Hannah Al Rashid', 'Ira Wibowo', 'Hailey Franco', 'Boy William', 'Kenny Adianto Putra', 'Adlu Fahrezi', 'Eko Susilo', 'Rudianto Fransiskus', 'Novi Sandra Sari', 'Astro Liecharlie', 'Thomas Johansen']",100 min
416514,371,Catatan Dodol Calon Dokter,2016,"The struggle of a young doctor-to-be in finding his true calling while dealing with romance and friendship as a ""ko-ass"" or pre-med.",Comedy,13+,6.6,52,Indonesian,Ifa Isfansyah,"['Amec Aris', 'Tika Bravani', 'Adipati Dolken', 'Gito Gilas', 'Albert Halim', 'Donna Harun', 'Adi Kurdi', 'Torro Margens', 'Ali Mensan', 'Rizky Mocil', 'Ikke Nurjanah', 'Rizka Dwi Septiana', 'Cindy Valerie', 'Ingrid Widjanarko']",103 min
428515,372,Cek Toko Sebelah,2016,"Right when everything is going well for Erwin, his father falls sick and asks him to drop everything and help out at the family store disappointing Yohan, his irresponsible older brother.",Comedy,13+,8,1472,Indonesian,Ernest Prakasa,"['Ernest Prakasa', 'Kin Wah Chew', 'Gisella Anastasia', 'Dion Wiyoko', 'Adinia Wirasti', 'Dodit Mulyanto', 'Tora Sudiro', 'Adjis Doaibu', 'Andi Awwe Wijaya', 'Arafah Rianti', 'Yeyen Lydia', 'Anyun Cadel', 'Hernawan Yoga', 'Ghita Bhebhita', 'Budi Dalton']",104 min
459118,373,Cinta Laki-Laki Biasa,2016,"Nania (Velove Vexia) who comes from a rich family falls in love with Rafli (Deva Mahenra), an ordinary man. They were opposed by Nania's mother. Their love was tested by various trials.",Drama,13+,7.9,34,Indonesian,Guntur Soeharjanto,"['Velove Vexia', 'Deva Mahenra', 'Nino Fernandez', 'Cok Simbara', 'Ira Wibowo', 'Dewi Yull', 'Dini Aminarti', 'Muhadkly Acho', 'Agus Kuncoro', 'Dewi Rezer', 'Uli Herdinansyah', 'Fanny Fabriana', 'Adi Nugroho', 'Donita', 'Mellya Baskarani']",107 min
381148,374,Comic 8: Casino Kings Part 2,2016,"Eight secret agents are led into a trap by ""The King"" and the army. The secret agents must bet on their lives in the world's largest online gambling scheme whose players include renowned gamblers from around the globe.",Action,13+,6.1,307,Indonesian,Anggy Umbara,"['Hannah Al Rashid', 'Donny Alamsyah', 'Ence Bagus', 'Babe Cabita', 'Candil', 'Billy Chong', 'Adjis Doaibu', 'Fico Fachriza', 'Gandhi Fernando', 'Agung Hercules', 'Lydia Kandou', 'Arie Kriting', 'Agus Kuncoro', 'Sophia Latjuba', 'Cak Lontong']",95 min
421244,375,Dear Love,2016,"A story between Rayya (Mentari de Marelle) and Nico (Dimas Aditya) who have been a very close best friend since they were kids. But as time goes by, they realize that they fall in love each other.",Romance,13+,7.2,15,Indonesian,Dedy Syah,"['Dimas Aditya', 'Billy Davidson', 'Mentari De Marelle', 'Eza Giunino', 'Rebecca Tamara']",105 min
410645,376,Firegate,2016,The oldest pyramid in the world is found in Indonesia. A journalist must team up with an archaeologist and a shaman to uncover the mystery of the pyramid. They found out that this ancient pyramid is a prison for a malevolent ancient demon.,Adventure,13+,6.5,98,Indonesian,Rizal Mantovani,"['Julie Estelle', 'Reza Rahadian', 'Ray Sahetapy', 'Dwi Sasono']",113 min
432296,377,Hangout,2016,Nine people who were invited to a mysterious island tried to survive when someone began to murder them one by one.,Comedy,13+,5.9,564,Indonesian,Raditya Dika,"['Raditya Dika', 'Soleh Solihun', 'Prilly Latuconsina', 'Gading Marten', 'Titi Kamal', 'Surya Saputra', 'Dinda Kanyadewi', 'Bayu Skak', 'Mathias Muchus']",101 min
403605,378,Headshot,2016,"Uwais plays a young man who washes ashore, an amnesiac with a serious head injury whose past comes back to haunt him shortly after being nursed back to health by a young doctor. Violence ensues. Sweet, sweet violence.",Action,13+,6.3,12507,Indonesian,Kimo Stamboel,"['Iko Uwais', 'Chelsea Islan', 'Sunny Pang', 'Very Tri Yulisman', 'Julie Estelle', 'Ario Bayu', 'Yayu A.W. Unru', 'Ganindra Bimo', 'Egy Fedly', 'Hirooki Goto', 'Gusti Achmad Habibi', 'David Hendrawan', 'Epy Kusnandar', 'Zack Lee', 'Udeh Nans']",118 min
423752,379,I Am Hope,2016,"Mia is a writer who's very eager to make her own play with her musician father, Raja Abdinegara, until that very dream halts due to her newly found lung cancer, the same disease that once",Drama,13+,7.2,12,Indonesian,Adilla Dimitri,"['Tatjana Saphira', 'Fachry Albar', 'Ray Sahetapy', 'Febby Febiola', 'Alessandra Usman', 'Fauzi Baadila', 'Sandra Dewi', 'Ine Febriyanti', 'Wulan Guritno', 'Sophia Latjuba', 'Prisia Nasution', 'Aming Sugandhi', 'Deddy Sutomo', 'Ariyo Wahab', 'Khairan Aldy']",115 min
405036,380,ILY from 38000 Ft,2016,"Aletta (Michelle Ziudith) meets Arga (Rizky Nazar) in Bali and they fall head over heels in love. They spent every moment together. When they return to Jakarta, Arga promises to find her and marry her. But, he never shows up anymore.",Drama,13+,6,111,Indonesian,Asep Kusdinar,"['Michelle Ziudith', 'Rizky Nazar', 'Tanta Ginting', 'Derby Romero', 'Amanda Rawles', 'Ricky Cuaca', 'Ayu Dyah Pasha', 'Aline Tumbuan', 'Ira Wibowo', 'Amaranggana', 'Rizky Hanggono', 'Lionil Hendrik', 'Eko Mulyadi', 'Verrell Bramasta']",102 min
441058,381,Indera ke Enam,2016,"Merry and her daughter, Dina, decided to organize their lives by moving to a small house. But the situation that went well changed drastically when he began to look again at the occult.",Thriller,13+,5.8,18,Indonesian,Wisnu Kuncoro,"['Natasha Gott', 'Widi Dwinanda', 'Gandhi Fernando']",77 min
416510,382,Jagoan Instan,2016,"Bumi then becomes Instant Champ, who has strength and superiority after being injected with the serum. When the serum disappears, Bumi is back into a mediocre man.",Action,SU,5.3,23,Indonesian,Fajar Bustomi,"['Kemal Palevi', 'Kevin Julio', 'Anisa Rahma', 'Dede Yusuf', 'Meriam Bellina', 'Alexa Key', 'Jovial Da Lopez', 'Andovi Da Lopez', 'Ki Manteb Soedharsono', 'Daan Aria', 'Faras Fatik', 'Nikita Mirzani', 'Maxx Don', 'Mo Sidik', 'Fico Fachriza']",96 min
405034,383,Jilbab Traveler: Love Sparks in Korea,2016,"Rania Samudra (Bunga Citra Lestari) is a travel writer and nicknamed Jilbab Traveler by the readers. When her father was sick, Rania decided to go home. But her father does not want her to worry and keep asking to continue her journey.",Drama,13+,6.9,14,Indonesian,Guntur Soeharjanto,"['Bunga Citra Lestari', 'Morgan Oey', 'Giring Ganesha', 'Ringgo Agus Rahman', 'Wawan Wanisar', 'Dewi Yull', 'Tasya Medina', 'Indra Bekti', 'Ferry Ardiansyah', 'Aldila Jelita']",112 min
